run,subrun,event
20769,421,21077
20769,421,21091
20769,421,21094
20769,421,21097
20769,422,21101
20769,423,21181
20769,424,21215
20769,425,21281
20769,426,21334
20769,426,21340
20769,426,21344
20769,426,21346
20769,427,21394
20769,428,21403
20769,428,21414
20769,428,21418
20769,428,21421
20769,429,21457
20769,429,21467
20769,429,21496
20769,430,21520
20769,430,21539
20769,430,21549
20769,431,21570
20769,431,21571
20769,431,21578
20769,433,21686
20769,434,21702
20769,435,21778
20769,435,21786
20769,435,21797
20769,436,21814
20769,436,21834
20769,437,21862
20769,437,21864
20769,437,21897
20769,438,21911
20769,438,21928
20769,438,21946
20769,438,21950
20769,440,22012
20769,440,22017
20769,440,22039
20769,441,22079
20769,441,22086
20769,442,22137
20769,443,22182
20769,443,22195
20769,444,22218
20769,444,22223
20769,444,22246
20769,445,22278
20769,445,22280
20769,447,22353
20769,448,22443
20769,449,22452
20769,449,22458
20769,449,22489
20769,451,22574
20769,451,22581
20769,452,22606
20769,453,22662
20769,453,22675
20769,453,22689
20769,454,22701
20769,454,22709
20769,454,22718
20769,454,22725
20769,454,22733
20769,456,22803
20769,456,22827
20769,456,22831
20769,457,22887
20769,459,22988
20769,459,23000
20769,461,23058
20769,461,23065
20769,462,23105
20769,462,23148
20769,463,23171
20769,464,23202
20769,464,23209
20769,464,23217
20769,465,23255
20769,465,23283
20769,465,23284
20769,465,23295
20769,466,23318
20769,466,23329
20769,466,23349
20769,467,23398
20769,468,23402
20769,468,23409
20769,468,23419
20769,469,23476
20769,470,23505
20769,470,23517
20769,472,23631
20769,473,23659
20769,474,23723
20769,474,23749
20769,475,23794
20769,476,23826
20769,476,23830
20769,476,23849
20769,477,23860
20769,477,23878
20769,477,23882
20769,478,23908
20769,478,23913
20769,478,23931
20769,478,23947
20769,479,23963
20769,480,24001
20769,480,24010
20769,480,24016
20769,480,24027
20769,480,24031
20769,480,24040
20769,480,24043
20769,482,24121
20769,482,24130
20769,483,24175
20769,484,24217
20769,484,24221
20769,485,24256
20769,485,24282
20769,486,24320
20769,486,24323
20769,486,24329
20769,487,24356
20769,489,24466
20769,489,24473
20769,489,24494
20769,490,24513
20769,490,24523
20769,490,24538
20769,490,24542
20769,491,24599
20769,492,24633
20769,493,24690
20769,494,24705
20769,496,24838
20769,497,24895
20769,497,24897
20769,498,24901
20769,498,24904
20769,498,24925
20769,498,24933
20769,498,24948
20769,499,24972
20769,499,24989
20769,500,25010
20769,500,25037
20769,500,25045
20769,501,25061
20769,502,25104
20769,502,25126
20769,503,25172
20769,503,25173
20769,503,25176
20769,505,25273
20769,505,25277
20769,506,25313
20769,506,25338
20769,507,25376
20769,508,25403
20769,508,25411
20769,508,25443
20769,509,25452
20769,509,25461
20769,509,25487
20769,509,25493
20769,510,25511
20769,510,25518
20769,511,25590
20769,512,25624
20769,512,25636
20769,513,25657
20769,513,25663
20769,513,25686
20769,514,25705
20769,514,25716
20769,514,25725
20769,514,25736
20769,514,25750
20769,515,25752
20770,0,13
20770,0,41
20770,1,97
20770,2,141
20770,2,148
20770,3,186
20770,3,189
20770,3,198
20770,4,217
20770,4,235
20770,5,286
20770,6,312
20770,6,316
20770,6,349
20770,7,359
20770,7,395
20770,7,400
20770,8,402
20770,8,445
20770,9,452
20770,9,453
20770,9,463
20770,9,495
20770,10,504
20770,10,547
20770,12,633
20770,12,639
20770,13,660
20770,13,675
20770,14,705
20770,14,711
20770,14,733
20770,15,777
20770,15,795
20770,16,801
20770,16,827
20770,16,843
20770,17,886
20770,17,894
20770,19,954
20770,21,1058
20770,21,1076
20770,22,1101
20770,23,1179
20770,23,1186
20770,24,1225
20770,25,1256
20770,27,1366
20770,27,1373
20770,27,1395
20770,28,1402
20770,28,1411
20770,29,1465
20770,29,1494
20770,30,1527
20770,30,1543
20770,32,1604
20770,33,1652
20770,34,1745
20770,35,1760
20770,35,1763
20770,35,1764
20770,35,1773
20770,35,1791
20770,36,1828
20770,36,1833
20770,37,1854
20770,37,1868
20770,38,1907
20770,38,1917
20770,38,1920
20770,38,1923
20770,38,1927
20770,39,1960
20770,39,1962
20770,39,1987
20770,39,1998
20770,40,2003
20770,40,2007
20770,40,2011
20770,41,2078
20770,41,2095
20770,43,2152
20770,43,2159
20770,43,2169
20770,43,2175
20770,43,2195
20770,44,2203
20770,44,2228
20770,45,2259
20770,45,2282
20770,46,2330
20770,47,2398
20770,48,2427
20770,48,2430
20770,49,2484
20770,51,2579
20770,52,2611
20770,52,2621
20770,52,2635
20770,52,2642
20770,54,2712
20770,55,2754
20770,55,2784
20770,55,2800
20770,57,2869
20770,57,2884
20770,58,2901
20770,58,2908
20770,58,2933
20770,59,2971
20770,59,2989
20770,60,3005
20770,60,3031
20770,64,3227
20770,66,3303
20770,66,3313
20770,66,3319
20770,66,3334
20770,66,3342
20770,67,3381
20770,68,3405
20770,68,3408
20770,68,3421
20770,68,3424
20770,68,3442
20770,69,3464
20770,71,3571
20770,71,3577
20770,71,3584
20770,71,3586
20770,71,3587
20770,72,3603
20770,72,3620
20770,72,3647
20770,73,3659
20770,73,3696
20770,74,3732
20770,75,3761
20770,76,3823
20770,76,3843
20770,77,3863
20770,77,3873
20770,78,3930
20770,78,3935
20770,80,4041
20770,82,4117
20770,82,4140
20770,82,4146
20770,83,4157
20770,83,4158
20770,84,4229
20770,85,4255
20770,85,4271
20770,85,4287
20770,85,4292
20770,87,4386
20770,88,4407
20770,88,4417
20770,88,4431
20770,88,4447
20770,88,4449
20770,89,4472
20770,89,4476
20770,89,4482
20770,90,4533
20770,91,4594
20770,94,4712
20770,96,4832
20770,97,4874
20770,97,4880
20770,98,4948
20770,99,4951
20770,99,4952
20770,100,5045
20770,101,5087
20770,102,5108
20770,102,5117
20770,102,5146
20770,103,5182
20770,104,5226
20770,104,5249
20770,105,5299
20770,106,5320
20770,106,5333
20770,106,5336
20770,107,5353
20770,107,5362
20770,108,5432
20770,110,5523
20770,110,5540
20770,111,5552
20770,111,5565
20770,111,5582
20770,111,5588
20770,112,5619
20770,112,5624
20770,112,5626
20770,114,5711
20770,114,5722
20770,114,5730
20770,115,5752
20770,116,5841
20770,117,5856
20770,117,5880
20770,118,5914
20770,118,5925
20770,121,6063
20770,121,6085
20770,122,6120
20770,123,6160
20770,123,6178
20770,124,6209
20770,125,6254
20770,125,6283
20770,125,6287
20770,126,6311
20770,126,6324
20770,126,6348
20770,127,6380
20770,130,6510
20770,130,6513
20770,130,6544
20770,131,6561
20770,131,6595
20770,132,6601
20770,132,6615
20770,133,6673
20770,133,6685
20770,133,6698
20770,133,6700
20770,134,6723
20770,134,6739
20770,135,6771
20770,135,6779
20770,135,6795
20770,136,6821
20770,136,6834
20770,136,6848
20770,137,6865
20770,137,6890
20770,139,6990
20770,141,7068
20770,141,7071
20770,141,7098
20770,142,7101
20770,142,7138
20770,142,7149
20770,143,7178
20770,143,7190
20770,143,7191
20770,144,7213
20770,144,7220
20770,144,7225
20770,146,7315
20770,146,7316
20770,147,7361
20770,147,7368
20770,148,7443
20770,150,7508
20770,150,7534
20770,150,7539
20770,150,7547
20770,151,7576
20770,151,7584
20770,152,7638
20770,153,7683
20770,153,7697
20770,153,7700
20770,154,7714
20770,154,7716
20770,154,7741
20770,155,7789
20770,155,7794
20770,156,7824
20770,156,7833
20770,156,7848
20770,157,7854
20770,158,7911
20770,158,7919
20770,158,7927
20770,158,7932
20770,158,7935
20770,158,7945
20770,159,7967
20770,159,7979
20770,161,8088
20770,162,8140
20770,163,8160
20770,163,8163
20770,163,8176
20770,163,8193
20770,163,8195
20770,164,8246
20770,165,8264
20770,165,8270
20770,166,8310
20770,166,8326
20770,167,8362
20771,0,6
20771,1,52
20771,1,86
20771,1,91
20771,2,102
20771,3,158
20771,3,168
20771,4,227
20771,4,229
20771,4,241
20771,5,258
20771,5,299
20771,6,339
20771,7,389
20771,8,432
20771,9,456
20771,9,470
20771,9,480
20771,11,570
20771,11,577
20771,11,586
20771,12,607
20771,12,616
20771,12,618
20771,12,647
20771,13,659
20771,16,828
20771,16,842
20771,17,860
20771,17,873
20771,17,892
20771,17,895
20771,18,934
20771,20,1020
20771,20,1021
20771,20,1035
20771,20,1050
20771,22,1101
20771,22,1107
20771,22,1123
20771,22,1131
20771,22,1137
20771,23,1157
20771,23,1195
20771,24,1227
20771,24,1243
20771,25,1259
20771,25,1263
20771,25,1279
20771,25,1285
20771,26,1330
20771,26,1334
20771,26,1348
20771,27,1365
20771,28,1405
20771,28,1448
20771,29,1452
20771,29,1491
20771,29,1496
20771,30,1503
20771,30,1505
20771,31,1563
20771,31,1579
20771,32,1644
20771,33,1675
20771,33,1688
20771,34,1703
20771,34,1721
20771,34,1725
20771,36,1845
20771,37,1852
20771,37,1860
20771,37,1870
20771,38,1937
20771,38,1950
20771,40,2020
20771,41,2052
20771,41,2089
20771,41,2095
20771,42,2120
20771,42,2128
20771,42,2133
20771,43,2166
20771,43,2176
20771,44,2203
20771,44,2211
20771,45,2261
20771,45,2286
20771,45,2296
20771,45,2299
20771,46,2307
20771,46,2329
20771,47,2376
20771,48,2409
20771,48,2435
20771,49,2463
20771,49,2464
20771,50,2504
20771,50,2507
20771,50,2524
20771,50,2528
20771,50,2531
20771,51,2571
20771,52,2636
20771,53,2656
20771,53,2689
20771,55,2786
20771,55,2792
20771,55,2793
20771,56,2804
20771,56,2842
20771,57,2864
20771,57,2868
20771,57,2887
20771,57,2891
20771,57,2893
20771,58,2916
20771,58,2923
20771,58,2943
20771,59,2961
20771,59,2969
20771,59,2984
20771,59,2989
20771,60,3036
20771,61,3073
20771,62,3117
20771,62,3127
20771,62,3130
20771,62,3138
20771,63,3151
20771,63,3153
20771,63,3192
20771,64,3246
20771,65,3274
20771,66,3301
20771,66,3303
20771,66,3304
20771,67,3365
20771,67,3370
20771,68,3448
20771,69,3482
20771,69,3498
20771,70,3513
20771,74,3713
20771,74,3736
20771,74,3738
20771,75,3754
20771,75,3758
20771,75,3760
20771,75,3766
20771,75,3774
20771,75,3790
20771,75,3800
20771,76,3813
20771,76,3817
20771,76,3841
20771,77,3858
20771,78,3907
20771,78,3928
20771,79,3953
20771,79,3996
20771,80,4007
20771,80,4039
20771,81,4064
20771,81,4099
20771,82,4104
20771,82,4110
20771,83,4163
20771,83,4191
20771,84,4224
20771,85,4259
20771,87,4370
20771,87,4374
20771,87,4396
20771,88,4410
20771,88,4411
20771,88,4449
20771,89,4463
20771,89,4485
20771,90,4536
20771,90,4537
20771,91,4564
20771,91,4599
20771,92,4620
20771,93,4652
20771,93,4667
20771,93,4668
20771,93,4674
20771,95,4771
20771,95,4772
20771,95,4775
20771,95,4776
20771,95,4794
20771,96,4809
20771,96,4837
20771,97,4870
20771,97,4872
20771,97,4874
20771,97,4882
20771,97,4899
20771,98,4944
20771,100,5025
20771,101,5064
20771,102,5136
20771,103,5166
20771,103,5199
20771,104,5204
20771,104,5211
20771,104,5219
20771,104,5250
20771,105,5252
20771,105,5256
20771,105,5261
20771,105,5284
20771,106,5305
20771,106,5329
20771,107,5355
20771,107,5367
20771,108,5401
20771,108,5423
20771,108,5430
20771,108,5449
20771,109,5481
20771,110,5526
20771,111,5577
20771,111,5592
20771,112,5617
20771,113,5664
20771,113,5667
20771,114,5726
20771,114,5749
20771,115,5786
20771,115,5788
20771,116,5816
20771,117,5853
20771,118,5950
20771,119,5968
20771,119,5970
20771,119,5979
20771,119,5994
20771,120,6009
20771,120,6011
20771,120,6012
20771,120,6032
20771,121,6062
20771,121,6066
20771,121,6091
20771,122,6142
20771,123,6156
20772,0,40
20772,1,54
20772,1,68
20772,2,107
20772,2,129
20772,2,150
20772,3,182
20772,3,187
20772,3,194
20772,4,216
20772,4,230
20772,5,266
20772,5,286
20772,6,305
20772,6,313
20772,6,316
20772,6,342
20772,6,349
20772,7,378
20772,7,384
20772,9,496
20772,9,497
20772,10,540
20772,11,571
20772,12,649
20772,14,737
20772,15,789
20772,15,793
20772,16,809
20772,16,847
20772,17,873
20772,17,884
20772,17,896
20772,18,901
20772,18,909
20772,18,947
20772,20,1012
20772,21,1064
20772,21,1072
20772,21,1079
20772,21,1098
20772,22,1111
20772,23,1193
20772,23,1195
20772,24,1207
20772,25,1280
20772,25,1284
20772,26,1320
20772,26,1337
20772,27,1379
20772,28,1429
20772,28,1447
20772,29,1465
20772,29,1496
20772,29,1497
20772,30,1517
20772,30,1550
20772,31,1573
20772,31,1586
20772,31,1598
20772,32,1607
20772,32,1650
20772,33,1666
20772,33,1696
20772,33,1697
20772,33,1700
20772,34,1719
20772,35,1758
20772,35,1759
20772,36,1816
20772,36,1825
20772,37,1884
20772,37,1895
20772,38,1920
20772,38,1922
20772,38,1924
20772,39,1997
20772,40,2024
20772,40,2042
20772,41,2080
20772,41,2083
20772,42,2126
20772,42,2136
20772,42,2139
20772,43,2161
20772,43,2172
20772,43,2199
20772,44,2249
20772,46,2316
20772,46,2332
20772,47,2388
20772,48,2410
20772,48,2416
20772,48,2446
20772,48,2449
20772,49,2464
20772,50,2513
20772,50,2515
20772,51,2568
20772,52,2611
20772,52,2636
20772,54,2724
20772,54,2727
20772,54,2748
20772,56,2807
20772,57,2857
20772,57,2866
20772,58,2906
20772,58,2946
20772,59,2966
20772,59,2996
20772,61,3073
20772,62,3144
20772,63,3188
20772,64,3221
20772,64,3232
20772,64,3243
20772,66,3306
20772,66,3323
20772,67,3354
20772,67,3377
20772,67,3382
20772,68,3404
20772,68,3429
20772,69,3480
20772,69,3498
20772,70,3513
20772,72,3615
20772,72,3648
20772,73,3689
20772,73,3698
20772,74,3701
20772,74,3711
20772,74,3730
20772,75,3780
20774,0,9
20774,0,11
20774,0,30
20774,1,62
20774,2,120
20774,3,163
20774,4,224
20774,4,243
20774,4,246
20774,4,247
20774,5,259
20774,5,266
20774,6,304
20774,6,314
20774,6,341
20774,6,342
20774,6,349
20774,7,358
20774,7,384
20774,7,397
20774,8,435
20774,9,491
20774,10,503
20774,10,507
20774,10,548
20774,11,561
20774,12,610
20774,12,633
20774,13,656
20774,13,657
20774,13,674
20774,13,682
20774,13,690
20774,13,691
20774,14,707
20774,16,830
20774,16,841
20774,16,846
20774,17,857
20774,17,862
20774,17,899
20774,18,927
20774,19,970
20774,21,1081
20774,21,1095
20774,22,1114
20774,22,1116
20774,22,1117
20774,23,1163
20774,23,1200
20774,24,1250
20774,25,1253
20774,25,1276
20774,25,1295
20774,25,1296
20774,26,1336
20774,26,1350
20774,27,1362
20774,27,1398
20774,28,1448
20774,29,1486
20774,29,1496
20774,30,1515
20774,30,1547
20774,31,1554
20774,31,1563
20774,31,1579
20774,32,1606
20774,32,1613
20774,32,1618
20774,32,1650
20774,33,1660
20774,33,1693
20774,34,1726
20774,34,1750
20774,35,1763
20774,36,1817
20774,36,1839
20774,38,1902
20774,38,1942
20774,39,1955
20774,39,1965
20774,39,1991
20774,39,1994
20774,40,2038
20774,41,2058
20774,42,2135
20774,43,2165
20774,43,2198
20774,45,2277
20774,45,2289
20774,45,2292
20774,47,2356
20774,47,2363
20774,47,2371
20774,48,2417
20774,49,2495
20774,51,2568
20774,51,2571
20774,51,2580
20774,51,2582
20774,51,2591
20774,52,2615
20774,52,2621
20774,52,2629
20774,52,2647
20774,53,2679
20774,53,2689
20774,54,2723
20774,54,2726
20774,54,2744
20774,55,2782
20774,55,2795
20774,55,2796
20774,56,2811
20774,56,2832
20774,56,2848
20774,57,2854
20774,57,2893
20774,58,2939
20774,59,2966
20774,61,3058
20774,62,3107
20774,62,3127
20774,62,3141
20774,63,3182
20774,64,3203
20774,64,3229
20774,65,3253
20774,65,3272
20774,65,3273
20774,66,3301
20774,66,3307
20774,66,3322
20774,66,3334
20774,66,3350
20774,67,3360
20774,68,3401
20774,68,3407
20774,68,3423
20774,70,3523
20774,71,3596
20774,72,3636
20774,72,3643
20774,73,3664
20774,73,3692
20774,74,3728
20774,74,3731
20774,75,3752
20774,75,3766
20774,75,3798
20774,76,3803
20774,76,3836
20774,77,3861
20774,77,3895
20774,78,3923
20774,79,3972
20774,79,3984
20774,79,3998
20774,80,4005
20774,80,4023
20774,80,4037
20774,80,4043
20774,81,4059
20774,82,4120
20774,82,4124
20774,82,4132
20774,83,4174
20774,84,4207
20774,84,4224
20774,85,4254
20774,85,4287
20774,86,4308
20774,86,4327
20774,86,4328
20774,87,4352
20774,87,4364
20774,88,4430
20774,88,4439
20774,88,4443
20774,89,4484
20774,90,4520
20774,90,4533
20774,91,4580
20774,92,4605
20774,93,4700
20774,94,4705
20774,94,4709
20774,95,4786
20774,96,4809
20774,96,4813
20774,96,4819
20774,96,4820
20774,97,4875
20774,97,4880
20774,98,4908
20774,99,4990
20774,100,5022
20774,100,5032
20774,100,5048
20774,102,5119
20774,102,5138
20774,103,5162
20774,103,5171
20774,103,5179
20774,103,5194
20774,104,5209
20774,104,5230
20774,105,5257
20774,106,5317
20774,106,5320
20774,106,5327
20774,108,5413
20774,108,5443
20774,109,5472
20774,111,5586
20774,112,5621
20774,112,5630
20774,113,5654
20774,113,5676
20774,113,5684
20774,113,5700
20774,114,5708
20774,114,5712
20774,114,5715
20774,115,5765
20774,116,5807
20774,116,5846
20774,117,5860
20774,118,5946
20774,119,5951
20774,119,5958
20774,119,5972
20774,120,6009
20774,120,6024
20774,120,6025
20774,120,6042
20774,121,6087
20774,121,6099
20774,121,6100
20774,122,6130
20774,122,6132
20774,122,6134
20774,123,6152
20774,124,6203
20774,124,6237
20774,125,6269
20774,125,6282
20774,126,6321
20774,127,6385
20774,127,6386
20774,128,6444
20774,129,6470
20774,129,6485
20774,129,6488
20774,129,6496
20774,130,6508
20774,130,6526
20774,132,6610
20774,132,6628
20774,132,6633
20774,133,6652
20774,133,6676
20774,134,6710
20774,134,6738
20774,135,6781
20774,135,6791
20774,136,6812
20774,136,6833
20774,137,6861
20774,137,6868
20774,137,6886
20774,137,6891
20774,138,6930
20774,138,6934
20774,139,6952
20774,139,6995
20774,140,7017
20774,140,7023
20774,140,7038
20774,141,7068
20774,141,7069
20774,142,7114
20774,142,7138
20774,143,7183
20774,144,7202
20774,145,7260
20774,145,7271
20774,146,7338
20774,146,7344
20774,147,7364
20774,148,7430
20774,148,7433
20774,149,7459
20774,149,7468
20774,149,7473
20774,149,7478
20774,150,7528
20774,151,7573
20774,152,7636
20774,152,7649
20774,154,7709
20774,154,7715
20774,155,7752
20774,155,7754
20774,155,7781
20774,155,7791
20774,159,7959
20774,159,7962
20774,159,7978
20774,160,8040
20774,161,8052
20774,161,8057
20774,161,8061
20774,161,8082
20774,161,8087
20774,161,8093
20774,162,8111
20774,165,8256
20774,166,8312
20774,166,8314
20774,166,8326
20774,166,8334
20774,166,8347
20774,167,8361
20774,167,8369
20774,168,8411
20774,170,8503
20774,171,8559
20774,171,8563
20774,171,8573
20774,172,8608
20774,172,8615
20774,172,8648
20774,173,8677
20774,174,8727
20774,174,8736
20774,175,8777
20774,176,8825
20774,176,8832
20774,177,8891
20774,178,8929
20775,0,29
20775,0,41
20775,1,54
20775,2,102
20775,3,180
20775,3,183
20775,4,218
20775,4,226
20775,5,262
20775,6,325
20775,6,342
20775,7,371
20775,8,420
20775,8,429
20775,9,458
20775,9,464
20775,9,494
20775,10,514
20775,10,531
20775,10,546
20775,11,554
20775,11,570
20775,11,574
20775,12,603
20775,12,620
20775,12,639
20775,12,642
20775,13,652
20775,14,716
20775,14,727
20775,14,730
20775,15,758
20775,15,792
20775,16,837
20775,16,842
20775,17,863
20775,17,878
20775,17,881
20775,18,904
20775,18,907
20775,18,924
20775,18,949
20775,19,954
20775,20,1026
20775,20,1031
20775,20,1039
20775,21,1059
20775,21,1071
20775,21,1084
20775,21,1099
20775,23,1161
20775,24,1213
20775,26,1340
20775,27,1379
20775,27,1388
20775,27,1397
20775,27,1398
20775,28,1408
20775,30,1501
20775,30,1536
20775,31,1551
20775,31,1564
20775,31,1589
20775,32,1620
20775,32,1641
20775,33,1651
20775,33,1667
20775,33,1670
20775,34,1729
20775,35,1754
20775,35,1755
20775,36,1819
20775,36,1825
20775,36,1842
20775,38,1930
20775,40,2045
20775,41,2053
20775,41,2064
20775,43,2196
20775,44,2211
20775,44,2219
20775,44,2227
20775,44,2236
20775,45,2267
20775,46,2346
20775,47,2365
20775,47,2372
20775,48,2405
20775,48,2430
20775,48,2442
20775,49,2467
20775,51,2567
20775,52,2613
20775,52,2635
20775,53,2678
20775,54,2720
20775,54,2722
20775,54,2729
20775,54,2730
20775,54,2737
20775,54,2744
20775,55,2793
20775,57,2861
20775,58,2911
20775,58,2914
20775,59,2993
20775,60,3015
20775,60,3024
20775,60,3029
20776,0,6
20776,0,27
20776,1,59
20776,1,92
20776,2,110
20776,2,125
20776,3,195
20776,4,201
20776,4,227
20776,4,239
20776,6,307
20776,6,310
20776,7,386
20776,8,437
20776,8,438
20776,8,441
20776,9,469
20776,9,481
20776,9,489
20776,10,504
20776,12,637
20776,12,642
20776,13,652
20776,16,817
20776,16,843
20776,17,862
20776,17,866
20776,17,877
20776,17,900
20776,18,921
20776,18,922
20776,18,937
20776,18,945
20776,20,1025
20777,0,37
20777,1,61
20777,2,117
20777,2,133
20777,2,148
20777,3,177
20777,3,180
20777,3,200
20777,4,232
20777,5,276
20777,5,286
20777,5,298
20777,6,301
20777,6,302
20777,6,315
20777,6,327
20777,6,332
20777,6,340
20777,7,357
20777,7,365
20777,8,442
20777,9,464
20777,9,480
20777,9,482
20777,10,506
20777,10,521
20777,10,537
20777,12,605
20777,12,606
20777,12,622
20777,12,632
20777,15,754
20777,15,765
20777,15,780
20777,16,818
20777,16,847
20777,17,884
20777,19,967
20777,19,980
20777,19,995
20777,20,1049
20777,22,1104
20777,22,1106
20777,22,1110
20777,22,1114
20777,24,1203
20777,24,1210
20777,24,1223
20777,24,1232
20777,25,1262
20777,26,1339
20777,26,1348
20777,27,1366
20777,27,1368
20777,27,1372
20777,27,1374
20777,27,1384
20777,27,1395
20777,28,1415
20777,28,1421
20777,28,1437
20777,28,1450
20777,29,1458
20777,29,1494
20777,30,1530
20777,33,1696
20777,33,1698
20777,35,1763
20777,36,1820
20777,36,1829
20777,36,1835
20777,37,1874
20777,38,1932
20777,38,1938
20777,39,1958
20777,39,1963
20777,39,2000
20777,40,2035
20777,43,2186
20777,43,2190
20777,44,2218
20777,44,2230
20777,44,2249
20777,46,2341
20777,47,2351
20777,47,2368
20777,47,2376
20777,48,2435
20777,50,2516
20777,50,2520
20777,51,2565
20777,51,2589
20777,51,2600
20777,52,2607
20777,52,2634
20777,53,2666
20777,53,2667
20777,53,2685
20777,53,2686
20777,53,2695
20777,54,2743
20777,55,2761
20777,55,2762
20777,55,2774
20777,57,2878
20777,57,2892
20777,58,2922
20777,59,2967
20777,59,2997
20777,59,2998
20777,60,3004
20777,60,3038
20777,62,3107
20777,62,3148
20777,63,3151
20777,63,3153
20777,63,3163
20777,63,3199
20777,64,3213
20777,64,3216
20777,65,3257
20777,66,3319
20777,66,3326
20777,66,3345
20777,67,3383
20777,67,3389
20777,68,3413
20777,68,3419
20777,68,3422
20777,69,3458
20777,70,3518
20777,72,3603
20777,73,3660
20777,73,3682
20777,74,3739
20777,74,3748
20777,76,3821
20777,77,3891
20777,78,3906
20777,78,3912
20777,78,3925
20777,78,3933
20777,78,3946
20777,79,3979
20777,80,4010
20777,80,4036
20777,80,4038
20777,80,4040
20777,80,4043
20777,80,4045
20777,81,4067
20777,82,4133
20777,82,4139
20777,83,4183
20777,84,4210
20777,84,4220
20777,84,4237
20777,85,4251
20777,85,4285
20777,86,4347
20777,87,4365
20777,87,4380
20777,87,4392
20777,88,4417
20777,88,4419
20777,91,4562
20777,91,4580
20777,92,4601
20777,92,4638
20777,92,4648
20777,93,4699
20777,96,4824
20777,96,4850
20777,97,4858
20777,97,4860
20777,97,4898
20777,98,4906
20777,98,4913
20777,98,4945
20777,99,4958
20777,99,4960
20777,99,4983
20777,100,5003
20777,100,5015
20777,100,5018
20777,101,5061
20777,101,5065
20777,101,5070
20777,101,5085
20777,101,5091
20777,102,5101
20777,102,5123
20777,102,5141
20777,103,5156
20777,103,5184
20777,103,5196
20777,104,5216
20777,105,5251
20778,1,66
20778,1,80
20778,1,82
20778,1,84
20778,2,107
20778,2,120
20778,2,123
20778,3,160
20778,3,200
20778,4,205
20778,5,253
20778,6,312
20778,6,314
20778,6,342
20778,7,361
20778,7,384
20778,9,454
20778,9,461
20778,9,474
20778,9,493
20778,10,519
20778,10,537
20778,11,558
20778,12,642
20778,13,668
20778,13,691
20778,14,742
20778,14,748
20778,15,758
20778,15,767
20778,15,783
20778,15,792
20778,18,944
20778,19,953
20778,19,965
20778,19,987
20778,20,1006
20778,20,1026
20778,21,1088
20778,21,1098
20778,22,1114
20778,22,1140
20778,23,1170
20778,24,1203
20778,25,1264
20778,25,1295
20778,26,1323
20778,27,1361
20778,29,1453
20778,29,1459
20778,30,1539
20778,33,1694
20778,34,1702
20778,34,1730
20778,35,1784
20778,36,1838
20778,38,1942
20778,39,1958
20778,39,1960
20778,39,1984
20778,39,1999
20778,41,2066
20778,42,2112
20778,43,2155
20778,43,2192
20778,43,2200
20778,44,2202
20778,45,2267
20778,45,2271
20778,46,2313
20778,46,2318
20778,46,2341
20778,46,2344
20778,47,2357
20778,47,2386
20778,48,2407
20778,48,2410
20778,49,2469
20778,49,2478
20778,49,2484
20778,50,2520
20778,50,2530
20778,50,2536
20778,51,2578
20778,52,2605
20778,52,2614
20778,52,2615
20778,52,2625
20778,52,2638
20778,53,2693
20778,54,2723
20778,55,2761
20778,55,2778
20778,55,2794
20778,56,2813
20778,56,2822
20778,57,2858
20778,57,2867
20778,57,2889
20778,57,2897
20778,58,2913
20778,58,2917
20778,60,3049
20778,61,3055
20778,61,3063
20778,61,3071
20778,61,3077
20778,62,3126
20778,62,3137
20778,63,3156
20778,63,3168
20778,64,3221
20778,64,3245
20778,65,3257
20778,65,3279
20778,65,3296
20778,66,3301
20778,66,3311
20778,66,3328
20778,67,3357
20778,67,3386
20778,67,3400
20778,68,3414
20778,68,3418
20778,69,3454
20778,69,3462
20778,69,3476
20778,70,3515
20778,70,3538
20778,72,3623
20778,72,3630
20778,72,3646
20778,73,3673
20778,73,3685
20778,74,3707
20778,74,3723
20778,75,3792
20778,76,3823
20778,76,3837
20778,76,3845
20778,77,3880
20778,78,3947
20778,79,3967
20778,79,3979
20778,80,4040
20778,81,4056
20778,81,4069
20778,81,4100
20778,82,4132
20778,83,4155
20778,83,4190
20778,84,4229
20778,84,4232
20778,85,4266
20778,85,4273
20778,85,4274
20778,86,4326
20778,86,4327
20778,87,4360
20778,87,4363
20778,87,4375
20778,87,4386
20778,88,4424
20778,88,4432
20778,89,4487
20778,89,4489
20778,90,4511
20778,90,4544
20778,91,4594
20778,91,4597
20778,92,4650
20778,93,4652
20778,93,4689
20778,93,4693
20778,94,4717
20778,94,4739
20778,94,4741
20778,94,4742
20778,94,4750
20778,95,4789
20778,96,4821
20778,96,4823
20778,97,4851
20778,97,4853
20778,98,4948
20778,99,4951
20778,99,4982
20778,100,5023
20778,101,5065
20778,102,5117
20778,103,5161
20778,103,5167
20778,103,5177
20778,103,5184
20778,104,5207
20778,105,5258
20778,105,5277
20778,106,5338
20778,107,5366
20778,108,5445
20778,109,5473
20778,109,5498
20778,112,5619
20780,1,51
20780,1,62
20780,1,92
20780,3,175
20780,4,203
20780,4,214
20780,4,229
20780,4,230
20780,4,247
20780,5,273
20780,5,286
20780,6,311
20780,6,341
20780,7,380
20780,8,407
20780,8,427
20780,8,437
20780,10,513
20780,10,533
20780,10,534
20780,10,540
20780,10,544
20780,11,575
20780,11,580
20780,11,594
20780,12,637
20780,13,671
20780,13,676
20780,13,688
20780,13,690
20780,15,782
20780,15,786
20780,17,853
20780,17,860
20780,18,910
